Point,Test,Output,Nominal,Spec,Weight,Pass/Fail
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=2",,,,,,
152,base_setup,diff,-80.17e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=3",,,,,,
153,base_setup,diff,-9.17e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=4",,,,,,
154,base_setup,diff,-16.95e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=5",,,,,,
155,base_setup,diff,67.72e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=6",,,,,,
156,base_setup,diff,25.46e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=7",,,,,,
157,base_setup,diff,39.02e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=8",,,,,,
158,base_setup,diff,-113.1e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=9",,,,,,
159,base_setup,diff,3.393e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=10",,,,,,
160,base_setup,diff,50.73e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=11",,,,,,
161,base_setup,diff,-40.21e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=12",,,,,,
162,base_setup,diff,51.23e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=13",,,,,,
163,base_setup,diff,62.86e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=14",,,,,,
164,base_setup,diff,10.2e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=15",,,,,,
165,base_setup,diff,-21.69e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=16",,,,,,
166,base_setup,diff,102.7e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=17",,,,,,
167,base_setup,diff,45.11e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=18",,,,,,
168,base_setup,diff,-1.392e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=19",,,,,,
169,base_setup,diff,77.03e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=20",,,,,,
170,base_setup,diff,-117.5e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=21",,,,,,
171,base_setup,diff,-4.454e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=22",,,,,,
172,base_setup,diff,2.576e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=23",,,,,,
173,base_setup,diff,30.06e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=24",,,,,,
174,base_setup,diff,1.747e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=25",,,,,,
175,base_setup,diff,4.124e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=26",,,,,,
176,base_setup,diff,106e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=27",,,,,,
177,base_setup,diff,5.68e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=28",,,,,,
178,base_setup,diff,-110.2e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=29",,,,,,
179,base_setup,diff,-15.77e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=30",,,,,,
180,base_setup,diff,-2.183e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=1",,,,,,
181,base_setup,diff,-69.7e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=2",,,,,,
182,base_setup,diff,-48.56e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=3",,,,,,
183,base_setup,diff,-94.25e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=4",,,,,,
184,base_setup,diff,-64.39e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=5",,,,,,
185,base_setup,diff,78.29e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=6",,,,,,
186,base_setup,diff,31.55e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=7",,,,,,
187,base_setup,diff,-89.08e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=8",,,,,,
188,base_setup,diff,-25.54e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=9",,,,,,
189,base_setup,diff,43.8e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=10",,,,,,
190,base_setup,diff,143.5e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=11",,,,,,
191,base_setup,diff,-71.59e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=12",,,,,,
192,base_setup,diff,114.6e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=13",,,,,,
193,base_setup,diff,-43.3e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=14",,,,,,
194,base_setup,diff,-13e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=15",,,,,,
195,base_setup,diff,-115e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=16",,,,,,
196,base_setup,diff,2.678e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=17",,,,,,
197,base_setup,diff,52.43e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=18",,,,,,
198,base_setup,diff,20.31e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=19",,,,,,
199,base_setup,diff,3.394e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=20",,,,,,
200,base_setup,diff,-115.6e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=21",,,,,,
201,base_setup,diff,85.52e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=22",,,,,,
202,base_setup,diff,-32.72e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=23",,,,,,
203,base_setup,diff,57.55e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=24",,,,,,
204,base_setup,diff,-49.55e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=25",,,,,,
205,base_setup,diff,-52.63e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=26",,,,,,
206,base_setup,diff,33.47e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=27",,,,,,
207,base_setup,diff,-43.58e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=28",,,,,,
208,base_setup,diff,-3.848e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=29",,,,,,
209,base_setup,diff,12.05e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=30",,,,,,
210,base_setup,diff,-49.3e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=1",,,,,,
211,base_setup,diff,-21.42e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=2",,,,,,
212,base_setup,diff,-62.69e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=3",,,,,,
213,base_setup,diff,-36.27e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=4",,,,,,
214,base_setup,diff,-46.92e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=5",,,,,,
215,base_setup,diff,91.68e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=6",,,,,,
216,base_setup,diff,42.61e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=7",,,,,,
217,base_setup,diff,8.177e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=8",,,,,,
218,base_setup,diff,-118.1e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=9",,,,,,
219,base_setup,diff,-8.062e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=10",,,,,,
220,base_setup,diff,105.8e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=11",,,,,,
221,base_setup,diff,-62.98e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=12",,,,,,
222,base_setup,diff,65.2e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=13",,,,,,
223,base_setup,diff,-12.3e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=14",,,,,,
224,base_setup,diff,43.47e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=15",,,,,,
225,base_setup,diff,-55.66e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=16",,,,,,
226,base_setup,diff,44.48e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=17",,,,,,
227,base_setup,diff,29.97e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=18",,,,,,
228,base_setup,diff,-57.96e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=19",,,,,,
229,base_setup,diff,102.2e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=20",,,,,,
230,base_setup,diff,-121e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=21",,,,,,
231,base_setup,diff,-40.72e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=22",,,,,,
232,base_setup,diff,47.16e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=23",,,,,,
233,base_setup,diff,28.24e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=24",,,,,,
234,base_setup,diff,-4.746e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=25",,,,,,
235,base_setup,diff,18.38e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=26",,,,,,
236,base_setup,diff,61.53e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=27",,,,,,
237,base_setup,diff,28.67e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=28",,,,,,
238,base_setup,diff,-89.95e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=29",,,,,,
239,base_setup,diff,-60.16e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=30",,,,,,
240,base_setup,diff,-27.84e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=1",,,,,,
241,base_setup,diff,72.61e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=2",,,,,,
242,base_setup,diff,-95.4e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=3",,,,,,
243,base_setup,diff,-33.58e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=4",,,,,,
244,base_setup,diff,7.07e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=5",,,,,,
245,base_setup,diff,99.37e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=6",,,,,,
246,base_setup,diff,32.59e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=7",,,,,,
247,base_setup,diff,-68.77e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=8",,,,,,
248,base_setup,diff,-47.83e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=9",,,,,,
249,base_setup,diff,80.32e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=10",,,,,,
250,base_setup,diff,56.72e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=11",,,,,,
251,base_setup,diff,-20.62e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=12",,,,,,
252,base_setup,diff,85.29e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=13",,,,,,
253,base_setup,diff,76.77e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=14",,,,,,
254,base_setup,diff,-43.71e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=15",,,,,,
255,base_setup,diff,-97.89e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=16",,,,,,
256,base_setup,diff,31.5e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=17",,,,,,
257,base_setup,diff,39.89e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=18",,,,,,
258,base_setup,diff,107.1e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=19",,,,,,
259,base_setup,diff,-40.63e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=20",,,,,,
260,base_setup,diff,-119.3e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=21",,,,,,
261,base_setup,diff,146.9e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=22",,,,,,
262,base_setup,diff,-75.19e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=23",,,,,,
263,base_setup,diff,60.65e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=24",,,,,,
264,base_setup,diff,-84.06e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=25",,,,,,
265,base_setup,diff,-64.86e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=26",,,,,,
266,base_setup,diff,124.1e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=27",,,,,,
267,base_setup,diff,-55.69e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=28",,,,,,
268,base_setup,diff,-30.2e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=29",,,,,,
269,base_setup,diff,128.7e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=30",,,,,,
270,base_setup,diff,-28.21e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=1",,,,,,
271,base_setup,diff,120.8e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=2",,,,,,
272,base_setup,diff,-108.2e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=3",,,,,,
273,base_setup,diff,26.1e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=4",,,,,,
274,base_setup,diff,23.22e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=5",,,,,,
275,base_setup,diff,111.9e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=6",,,,,,
276,base_setup,diff,44.19e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=7",,,,,,
277,base_setup,diff,31.7e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=8",,,,,,
278,base_setup,diff,-139.8e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=9",,,,,,
279,base_setup,diff,27.22e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=10",,,,,,
280,base_setup,diff,18.75e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=11",,,,,,
281,base_setup,diff,-9.185e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=12",,,,,,
282,base_setup,diff,36.49e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=13",,,,,,
283,base_setup,diff,108.1e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=14",,,,,,
284,base_setup,diff,11.69e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=15",,,,,,
285,base_setup,diff,-38.27e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=16",,,,,,
286,base_setup,diff,74.55e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=17",,,,,,
287,base_setup,diff,18.49e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=18",,,,,,
288,base_setup,diff,29.77e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=19",,,,,,
289,base_setup,diff,57.88e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=20",,,,,,
290,base_setup,diff,-125.7e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=21",,,,,,
291,base_setup,diff,15.48e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=22",,,,,,
292,base_setup,diff,7.008e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=23",,,,,,
293,base_setup,diff,28.87e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=24",,,,,,
294,base_setup,diff,-40.18e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=25",,,,,,
295,base_setup,diff,5.096e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=26",,,,,,
296,base_setup,diff,152.6e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=27",,,,,,
297,base_setup,diff,17.26e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=28",,,,,,
298,base_setup,diff,-113.9e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=29",,,,,,
299,base_setup,diff,56.38e-3,,,
"Parameters: ch0=0, ch1=0, ch2=0, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=1.8, mc_iteration=30",,,,,,
300,base_setup,diff,-7.107e-3,,,
